Location,Filename,Year,Month,Day,Hour,AQI,PM2.5,PM10,O3,CO,SO2,NO2,AQI_Class
Mumbai,MH_UH_2023-02-10-14.30-1-83.jpg,2023,2,10,14:30,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
Mumbai,MH_UH_2023-02-10-14.30-1-84.jpg,2023,2,10,14:30,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
Mumbai,MH_UH_2023-02-10-14.30-1-85.jpg,2023,2,10,14:30,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
Mumbai,MH_UH_2023-02-10-14.30-1-86.jpg,2023,2,10,14:30,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
Mumbai,MH_UH_2023-02-10-14.30-1-87.jpg,2023,2,10,14:30,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
Mumbai,MH_UH_2023-02-10-14.30-1-88.jpg,2023,2,10,14:30,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
Mumbai,MH_UH_2023-02-10-14.30-1-89.jpg,2023,2,10,14:30,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
Mumbai,MH_UH_2023-02-10-14.30-1-9.jpg,2023,2,10,14:30,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
Mumbai,MH_UH_2023-02-10-14.30-1-90.jpg,2023,2,10,14:30,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
Mumbai,MH_UH_2023-02-10-14.30-1-91.jpg,2023,2,10,14:30,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
Mumbai,MH_UH_2023-02-10-14.30-1-92.jpg,2023,2,10,14:30,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
Mumbai,MH_UH_2023-02-10-14.30-1-93.jpg,2023,2,10,14:30,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
Mumbai,MH_UH_2023-02-10-14.30-1-94.jpg,2023,2,10,14:30,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
Mumbai,MH_UH_2023-02-10-14.30-1-95.jpg,2023,2,10,14:30,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
Mumbai,MH_UH_2023-02-10-14.30-1-96.jpg,2023,2,10,14:30,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
Mumbai,MH_UH_2023-02-10-14.30-1-97.jpg,2023,2,10,14:30,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
Mumbai,MH_UH_2023-02-10-14.30-1-98.jpg,2023,2,10,14:30,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
Mumbai,MH_UH_2023-02-10-14.30-1-99.jpg,2023,2,10,14:30,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-3.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-4.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-5.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-6.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-10.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-11.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-12.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-13.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-14.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-15.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-16.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-17.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-18.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-19.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-2.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-20.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-21.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-22.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-23.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-24.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-25.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-26.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-27.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-28.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-29.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-3.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-30.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-31.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-32.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-33.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-34.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-35.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-36.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-37.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-38.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-39.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-4.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-40.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-41.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-42.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-43.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-44.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-5.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-6.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-7.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-8.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-1-9.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-1.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-10.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-11.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-12.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-13.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-14.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-15.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-16.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-17.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-18.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-19.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-2.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-20.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-21.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-22.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-23.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-24.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-25.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-26.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-27.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-28.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-29.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-3.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-30.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-31.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-32.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-33.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-34.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-35.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-36.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-37.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-38.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-39.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-4.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-40.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-41.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-42.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-43.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-44.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-45.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-46.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-47.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-48.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-49.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-5.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-50.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-51.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-52.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-53.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-54.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-55.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-56.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-57.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-58.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-59.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-6.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-60.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-61.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-62.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-63.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-64.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-7.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-8.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-9.jpg,2023,2,11,15:30,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-2.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-3.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-4.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-5.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-6.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-1.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-10.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-11.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-12.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-13.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-14.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-15.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-16.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-17.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-18.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-19.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-2.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-20.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-21.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-22.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-23.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-24.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-25.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-26.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-27.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-28.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-29.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-3.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-30.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-31.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-32.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-33.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-34.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-35.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-36.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-37.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-38.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-39.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-4.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-40.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-41.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-42.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-43.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-44.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-45.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-46.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-47.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-48.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-49.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-5.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-50.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-51.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-52.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-53.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-54.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-55.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
Mumbai,MH_UH_2023-02-14-11.30-1-56.jpg,2023,2,14,11:30,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
